391.88016,936.17072
515.28485,935.11462
2018.8656,169.1788
1563.5287,652.60645
1546.1945,875.18762
264.5755,957.09619
1800.5974,874.66876
1565.9325,540.01929
2020.7855,204.44354
2015.1266,98.935509
1211.3861,185.11032
1564.8688,506.77914
341.72501,965.21198
598.63202,934.62335
994.68365,152.06508
60.229504,857.40259
177.14099,914.27087
118.58417,886.27863
544.98456,964.02332
719.9306,245.502
357.11438,929.03979
2021.8315,239.98727
421.08035,965.58978
89.548462,872.24902
2017.439,133.84879
463.00925,963.51715
392.48956,955.35565
727.84882,146.82922
597.64929,955.80762
2022.2983,275.97968
339.0127,927.89301
571.89349,633.12897
1585.5448,540.43555
58.53426,887.5957
147.68938,900.19415
388.44467,945.25067
355.68616,929.74237
1550.449,426.70129
57.300457,916.92755
561.35919,654.90552
1724.1277,651.01923
694.62006,214.01813
255.93066,929.41644
513.93195,954.34906
1009.5965,114.77502
939.31299,136.30908
1574.4657,436.38
1552.3064,412.22461
921.25061,114.9844
1270.1488,172.16649
663.2821,106.80545
940.37256,114.9543
733.93182,133.95001
563.89612,964.58905
26.863127,177.53145
506.73129,633.67938
271.38715,946.6958
1587.9924,217.89914
395.28857,945.18066
937.53107,149.85385
1561.2274,595.16437
558.20795,627.5929
666.51825,215.03793
809.17285,144.96782
1704.7234,902.6377
1564.9464,488.79593
1673.6368,874.93384
1964.0604,110.51307
1800.9133,893.61035
1637.7218,866.64307
67.531868,234.07428
556.42725,933.59039
1972.1461,394.35947
254.45628,967.2431
601.66351,943.92749
1026.8705,825.92657
845.62689,248.7838
975.60797,122.00878
264.75769,937.96729
113.49872,483.66293
1970.8367,323.60718
1962.1885,75.505371
1577.512,454.69147
727.61279,109.24879
439.88675,965.32153
956.0484,148.74792
593.27582,660.35083
475.26865,935.117
1570.0438,647.09839
116.91702,442.20944
692.37366,123.83789
1887.8351,873.68091
1542.7886,891.8313
680.9577,190.04022
479.71341,964.9566
1588.0083,873.13171
529.10687,140.33217
809.66272,144.24136
637.18848,184.98236
846.07654,285.20908
553.78741,638.16504
956.383,114.90696
307.77301,936.93341
1294.5159,418.17935
1507.7527,330.39926
576.69092,654.89246
1250.569,163.51732
642.86261,202.96439
478.04773,964.7937
1559.4619,456.60358
794.02502,284.31406
307.26306,958.99347
719.7796,283.19736
