853.83429,451.08755
1474.3245,669.08978
883.73419,124.37924
827.70105,452.44901
853.59039,451.82571
838.47662,485.67514
727.57037,870.2525
838.68854,834.90729
814.80939,835.07568
863.20532,499.72205
1231.0477,571.74066
310.14722,144.95889
783.50586,516.1416
1533.8878,575.06604
823.57977,386.48633
914.29712,806.14136
900.27338,650.07874
700.59027,390.36136
1492.9517,565.85248
978.43237,484.35663
759.94275,828.00281
653.5528,101.20264
648.32843,837.28601
760.98145,462.02264
874.45203,814.03699
834.75641,361.47293
689.3114,753.27051
1538.4034,561.59357
723.10229,291.07468
862.31299,835.07202
824.73059,835.29321
704.79449,248.3746
840.86908,97.929008
773.8808,313.07141
1393.6238,636.02588
249.9119,110.5017
822.5658,136.16461
768.05359,243.82719
1230.629,606.4693
635.19104,839.68085
1498.7887,627.67828
752.8764,757.30194
862.62512,338.73257
1542.5363,570.25092
778.97168,775.91235
776.90515,835.87762
879.27588,826.45239
1577.3044,560.83423
887.42578,110.77731
831.61627,825.90222
1576.4077,561.58887
1006.6877,434.73151
1480.9802,602.36194
705.70465,836.39966
848.87286,834.43237
695.88971,837.41699
702.99139,248.89063
705.98987,797.41083
819.06854,98.209373
933.83032,832.19568
637.92078,104.96553
1461.9769,561.95746
724.16138,685.75006
1120.0624,153.19974
744.84235,492.38559
1491.4464,603.19708
855.49152,825.6322
768.85797,465.48761
943.73785,832.20306
989.07422,110.56549
1593.6488,115.36098
215.27657,153.25217
783.96997,518.98291
736.28229,829.62164
264.17014,155.64619
665.57422,831.60901
642.64667,114.37949
676.91486,100.86354
1495.1558,635.30713
800.61926,835.58942
740.12213,639.63855
733.57544,652.64594
783.74316,826.83301
850.18475,775.27698
814.16577,495.52597
710.203,685.33765
1242.1726,671.74359
1485.6373,628.22595
624.08691,151.16272
884.35986,813.50287
1572.0117,574.4613
670.79431,778.67957
798.81958,89.486366
719.28943,519.4339
764.81885,776.38629
1491.0872,676.84271
790.95135,835.2998
540.21124,813.10468
1641.3665,168.5802
724.16449,809.60895
831.05286,787.53204
245.8707,125.29786
783.77826,789.18109
818.1283,602.95068
935.79675,156.6136
766.72296,836.6698
944.42334,773.40826
1464.4066,817.46344
1528.165,567.34875
815.11389,465.41193
486.16269,794.35449
904.77661,155.43004
938.02002,805.28882
696.84711,533.56708
1367.774,100.98711
1205.4193,98.792809
1257.178,103.6212
983.58728,105.52529
800.20099,482.0372
764.33289,815.31726
1510.0872,561.21783
630.31104,812.18695
682.7973,799.40582
853.896,426.74875
940.45148,291.48068
885.1571,755.65991
895.49115,475.74173
805.15851,250.16676
688.82721,827.56415
907.89703,814.86469
1556.2711,113.84243
719.67346,835.50909
1489.4182,561.51489
876.00183,130.12602
