588.74585,874.05151
433.15506,876.02155
588.25385,897.56262
1693.4501,691.49829
433.35678,899.99066
1318.6469,231.14696
584.45734,874.69189
915.06635,83.417778
291.9726,748.22943
825.14825,718.10913
562.04279,100.0358
759.93488,575.4259
637.75751,66.39743
806.48981,271.00778
675.52472,107.92542
1135.5566,167.18414
975.38464,125.12511
1356.7843,251.17906
777.63672,899.34149
748.78247,225.31416
419.97198,912.60944
723.84595,147.23352
471.57104,911.53503
1438.9207,303.74994
421.31821,865.52948
911.08197,122.1466
630.32404,907.52002
580.77759,711.92078
581.43359,885.12976
472.50443,863.75806
99.74765,925.65863
438.35922,875.96558
441.11557,886.99597
697.66644,859.48389
775.28094,225.92455
675.96991,66.340675
1127.2107,394.14688
621.80511,435.1785
778.00891,456.02792
893.48126,82.737831
705.65179,382.72159
999.80994,345.34772
1953.1228,247.95573
284.36221,919.75781
791.36469,500.38892
806.85327,229.1859
782.46558,75.828781
938.44281,506.05017
651.17102,106.06178
663.54309,262.3118
723.28662,189.09543
782.78955,718.72614
750.66187,148.4651
658.9353,185.33594
1317.7657,231.24306
909.64648,524.77307
645.18567,306.06058
698.37207,144.17278
748.26617,267.20615
761.17474,373.61862
935.2038,580.38879
1223.6334,184.78561
1169.1888,173.03773
692.94257,369.15414
1263.4865,196.47252
1508.2883,367.13828
949.22705,83.053299
563.07843,546.88373
110.70116,914.65631
654.26489,456.37506
833.36176,885.19232
674.28479,494.04797
788.42511,489.83981
421.33109,887.02417
485.98828,908.88965
680.12939,904.12689
588.0661,546.85706
758.02527,498.23392
622.16394,142.13379
992.49695,82.131897
664.10358,219.717
686.42773,76.941292
573.69305,224.72142
602.75104,56.732426
679.1712,574.55548
1555.3673,411.91974
1945.7274,83.924995
576.39331,166.073
952.68292,434.07568
574.44666,166.4803
939.01758,543.98572
562.67242,134.68213
537.07336,874.57794
833.91638,864.1615
976.487,255.79271
941.52325,766.59351
1179.5565,187.43475
635.97913,182.48395
619.44025,104.23769
1926.7241,669.79761
954.25726,88.665817
634.9751,489.22086
1647.0942,672.82678
751.53705,714.99719
650.51495,546.99097
561.71954,177.22012
555.36517,574.57629
1058.3125,230.95633
790.55194,579.15857
924.2345,86.343109
275.16891,910.20081
118.68643,760.43188
559.93457,257.25095
643.87787,560.20984
949.93805,755.46979
281.03046,758.70874
691.58337,265.00458
1225.01,251.77225
943.6123,466.40308
499.24286,910.89038
932.38171,121.9203
110.39189,751.65619
595.63147,885.20844
1098.7388,147.4263
976.09442,107.07571
782.07739,116.8811
500.59998,862.9397
685.39984,559.09973
773.41235,854.11487
1887.8386,659.69421
602.32178,584.82977
627.20953,861.2688
765.89343,448.68982
1043.0778,560.89911
636.94312,573.8476
810.46484,440.22818
561.06982,213.90622
620.05298,154.83466
1092.9623,162.11732
946.47241,761.6947
921.1297,456.2348
969.5202,811.68103
940.36902,562.80591
1398.1439,352.97678
1733.0931,703.58136
1692.5845,669.56201
349.71252,260.78577
974.38123,795.71454
846.81787,719.13629
710.10175,574.68909
590.29779,584.63605
1079.6567,475.07361
821.81,369.19724
925.36859,425.26285
574.94482,142.75702
1262.4165,196.64377
650.12347,504.50204
635.29486,78.224899
494.0882,902.5506
421.46335,47.021915
559.29553,256.27908
603.87231,180.88562
948.35852,447.71689
1794.4139,660.43921
790.67468,580.55377
697.91736,324.00504
680.74579,373.95438
668.03015,547.20557
1148.0615,852.71747
1872.0461,702.09912
1106.5265,395.29468
485.92413,865.85321
833.52057,889.68622
913.06256,518.11481
579.51575,734.24799
582.29803,153.08127
655.00226,512.1377
835.12225,860.66821
965.89008,819.0672
439.70361,899.44012
647.88049,862.56378
689.26508,89.153442
640.01697,582.47437
773.00208,582.73523
477.21893,903.31604
915.16724,583.01404
793.43762,855.09674
777.67456,269.45386
781.7832,115.98174
667.41516,553.50977
448.92221,52.04216
640.49799,496.47223
593.57678,897.97485
